# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":1.0,"stop_ghz":20.0,"points":101,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2025-11-21 10:46:35","created_utc":"2025-11-21T15:46:35.047521Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
4.0,90.0,18.48,-36.28,123.02784579751466
4.0,90.0,18.67,-37.32,116.66351251977524
4.0,90.0,18.86,-36.7,110.91918422680259
4.0,90.0,19.05,-36.95,92.55416591797518
4.0,90.0,19.24,-35.01,83.74760595794466
4.0,90.0,19.43,-35.91,60.105418203477896
4.0,90.0,19.62,-37.23,32.59605492967526
4.0,90.0,19.81,-38.21,18.09646534518579
4.0,90.0,20.0,-39.41,-2.534531763717076
5.0,90.0,1.0,-70.99,87.92383745663304
5.0,90.0,1.19,-66.15,116.21772869476607
5.0,90.0,1.38,-41.14,56.24604527919781
5.0,90.0,1.57,-22.2,-12.945061847032546
5.0,90.0,1.76,-18.14,-99.86683233585413
5.0,90.0,1.95,-13.12,-179.25987565661308
5.0,90.0,2.14,-16.15,169.20783004650943
5.0,90.0,2.33,-17.96,126.44850064892854
5.0,90.0,2.52,-15.87,140.01634687114841
5.0,90.0,2.71,-18.04,164.29011369338008
5.0,90.0,2.9,-17.87,150.15634225204207
5.0,90.0,3.09,-15.59,151.8487937622063
5.0,90.0,3.28,-19.54,177.0252497845265
5.0,90.0,3.47,-18.28,-168.73526180066884
5.0,90.0,3.66,-17.33,-168.79285837980592
5.0,90.0,3.85,-18.29,-122.82805144647479
5.0,90.0,4.04,-16.6,-137.27569125450026
5.0,90.0,4.23,-16.44,-112.15960408871835
5.0,90.0,4.42,-16.69,-92.62904526223714
5.0,90.0,4.61,-17.28,-83.57932357137511
5.0,90.0,4.8,-16.19,-60.996960055991
5.0,90.0,4.99,-16.26,-38.32008936599216
5.0,90.0,5.18,-18.09,-36.353686091257316
5.0,90.0,5.37,-16.7,5.759436638026442
5.0,90.0,5.56,-18.27,19.18598804896957
5.0,90.0,5.75,-18.44,42.02769957718277
5.0,90.0,5.94,-17.66,64.38673946800532
5.0,90.0,6.13,-18.2,86.81929597727101
5.0,90.0,6.32,-19.36,101.2721299253097
5.0,90.0,6.51,-18.93,132.67742975788465
5.0,90.0,6.7,-20.1,154.01658164737057
5.0,90.0,6.89,-18.6,163.40624119469703
5.0,90.0,7.08,-19.01,-166.829634538421
5.0,90.0,7.27,-19.81,-146.69745452142163
5.0,90.0,7.46,-20.07,-133.84069477167105
5.0,90.0,7.65,-18.77,-108.23096773834813
5.0,90.0,7.84,-20.67,-84.01094299032026
5.0,90.0,8.03,-19.62,-63.52608222310961
5.0,90.0,8.22,-19.69,-41.165715829422396
5.0,90.0,8.41,-19.94,-28.192333977023377
5.0,90.0,8.6,-19.84,-4.154755169703656
5.0,90.0,8.79,-20.67,20.29442468312803
5.0,90.0,8.98,-21.01,35.00798187743919
5.0,90.0,9.17,-21.91,54.14218450439248
5.0,90.0,9.36,-21.88,77.77366183394116
5.0,90.0,9.55,-22.12,92.50530553092804
5.0,90.0,9.74,-22.59,116.05284313638059
5.0,90.0,9.93,-24.06,134.59010079765648
5.0,90.0,10.12,-23.14,148.90249926613785
5.0,90.0,10.31,-23.72,162.42863272266922
5.0,90.0,10.5,-23.64,-177.1248492674225
5.0,90.0,10.69,-24.08,-161.37513664882704
5.0,90.0,10.88,-25.01,-146.45251065851897
5.0,90.0,11.07,-25.18,-135.36477126453187
5.0,90.0,11.26,-27.86,-121.53105665635618
5.0,90.0,11.45,-29.14,-68.06615704212676
5.0,90.0,11.64,-25.61,-61.134683778536484
5.0,90.0,11.83,-26.71,-47.49924097505187
5.0,90.0,12.02,-26.3,-32.905170625759666
5.0,90.0,12.21,-25.48,-17.393626435156
5.0,90.0,12.4,-26.12,-10.073779477102304
5.0,90.0,12.59,-26.94,6.574016580456442
5.0,90.0,12.78,-27.04,12.693540322761985
5.0,90.0,12.97,-30.08,27.20587347901557
5.0,90.0,13.16,-29.4,42.597228855356356
5.0,90.0,13.35,-28.86,64.08249903942797
5.0,90.0,13.54,-28.03,61.66429720286442
5.0,90.0,13.73,-28.82,68.06442650769442
5.0,90.0,13.92,-29.45,78.21715159250644
5.0,90.0,14.11,-29.64,84.32110387814325
5.0,90.0,14.3,-29.49,83.87424677759863
5.0,90.0,14.49,-36.73,-78.4478047206704
5.0,90.0,14.68,-29.52,-171.93723817220354
5.0,90.0,14.87,-27.43,174.9051921689323
5.0,90.0,15.06,-27.74,167.03419324160322
5.0,90.0,15.25,-27.25,163.09022045349587
5.0,90.0,15.44,-26.67,162.5228997058202
5.0,90.0,15.63,-27.67,161.08641316402844
5.0,90.0,15.82,-27.9,164.9928831181601
5.0,90.0,16.01,-29.29,160.0171986464116
5.0,90.0,16.2,-28.87,153.41592672063436
5.0,90.0,16.39,-31.42,163.0494846159496
5.0,90.0,16.58,-29.92,142.07426845003033
5.0,90.0,16.77,-31.49,130.94363709183483
5.0,90.0,16.96,-33.68,131.01352913718247
5.0,90.0,17.15,-33.93,126.52927015708369
5.0,90.0,17.34,-36.3,126.77944692862876
5.0,90.0,17.53,-36.42,130.7682339515341
5.0,90.0,17.72,-37.63,131.36952708761024
5.0,90.0,17.91,-38.52,136.04959544433757
5.0,90.0,18.1,-37.98,134.93002771803498
5.0,90.0,18.29,-36.99,142.12961041894908
5.0,90.0,18.48,-36.68,133.74419453684072
5.0,90.0,18.67,-37.34,126.78206344688742
5.0,90.0,18.86,-36.51,117.73324743755275
5.0,90.0,19.05,-36.76,99.05182010351312
5.0,90.0,19.24,-34.83,89.2482486436984
5.0,90.0,19.43,-35.72,64.68943870930077
5.0,90.0,19.62,-37.32,36.911298409645326
5.0,90.0,19.81,-38.22,21.83799284676667
5.0,90.0,20.0,-39.6,0.20539691858446008
6.0,90.0,1.0,-69.91,72.12046557381659
6.0,90.0,1.19,-70.02,164.90341539288104
6.0,90.0,1.38,-41.14,55.52330852448608
6.0,90.0,1.57,-22.18,-13.147221587517176
6.0,90.0,1.76,-18.26,-100.34463246243527
6.0,90.0,1.95,-13.17,179.6174269315795
6.0,90.0,2.14,-16.17,168.32203163909327
6.0,90.0,2.33,-18.02,125.90616113378033
6.0,90.0,2.52,-15.94,139.39054476007152
6.0,90.0,2.71,-18.05,163.36642702694235
6.0,90.0,2.9,-18.02,149.61612187650806
6.0,90.0,3.09,-15.66,150.39449394534134
6.0,90.0,3.28,-19.6,176.01535872572197
6.0,90.0,3.47,-18.34,-169.62805589692027
6.0,90.0,3.66,-17.43,-169.83435859059918
6.0,90.0,3.85,-18.37,-123.95344657432157
6.0,90.0,4.04,-16.7,-138.71898858566317
6.0,90.0,4.23,-16.58,-113.82496991210681
6.0,90.0,4.42,-16.8,-93.99241020063855
6.0,90.0,4.61,-17.42,-85.11953898603528
6.0,90.0,4.8,-16.31,-62.96832589745522
6.0,90.0,4.99,-16.37,-39.87360638239933
6.0,90.0,5.18,-18.24,-38.36174216432777
6.0,90.0,5.37,-16.9,3.863666371616202
6.0,90.0,5.56,-18.43,17.388783728630436
6.0,90.0,5.75,-18.64,40.00150247479735
6.0,90.0,5.94,-17.83,62.60005066659094
6.0,90.0,6.13,-18.38,85.25093898937762
6.0,90.0,6.32,-19.57,99.87801946949077
6.0,90.0,6.51,-19.18,131.0755630675245
6.0,90.0,6.7,-20.29,152.29467683650364
6.0,90.0,6.89,-18.84,162.4878810416976
6.0,90.0,7.08,-19.28,-168.54614634707255
6.0,90.0,7.27,-20.03,-148.14905313952164
6.0,90.0,7.46,-20.35,-134.8158395249155
6.0,90.0,7.65,-19.08,-109.24177144234784
6.0,90.0,7.84,-20.98,-86.00493313074672
6.0,90.0,8.03,-19.85,-64.47167893407445
6.0,90.0,8.22,-20.03,-42.741465178636936
6.0,90.0,8.41,-20.21,-30.013502175101326
6.0,90.0,8.6,-20.15,-5.789171057691046
6.0,90.0,8.79,-21.07,17.893365487399077
6.0,90.0,8.98,-21.35,33.134653116482745
6.0,90.0,9.17,-22.26,52.38717954473382
6.0,90.0,9.36,-22.32,75.15092646115262
6.0,90.0,9.55,-22.56,89.62116722148029
6.0,90.0,9.74,-23.0,113.00260732514167
6.0,90.0,9.93,-24.51,131.53720160524426
6.0,90.0,10.12,-23.59,146.36964357124918
6.0,90.0,10.31,-24.19,159.5587906269388
6.0,90.0,10.5,-24.17,179.8851720993174
6.0,90.0,10.69,-24.59,-164.4850299179903
6.0,90.0,10.88,-25.57,-149.2129143844602
6.0,90.0,11.07,-25.68,-138.20681577611225
6.0,90.0,11.26,-28.46,-124.58805181330304
6.0,90.0,11.45,-29.75,-70.61632054898466
6.0,90.0,11.64,-26.24,-63.229009868678446
6.0,90.0,11.83,-27.39,-49.312107968151984
6.0,90.0,12.02,-27.02,-33.97393814420022
6.0,90.0,12.21,-26.24,-18.55431318620877
6.0,90.0,12.4,-26.79,-10.708081992085399
6.0,90.0,12.59,-27.58,5.9172399791145365
6.0,90.0,12.78,-27.58,13.06662396984536
6.0,90.0,12.97,-30.62,26.46245202167414
6.0,90.0,13.16,-29.86,42.5737295799479
6.0,90.0,13.35,-29.41,62.72936649587671
6.0,90.0,13.54,-28.52,60.29043861566037
6.0,90.0,13.73,-29.38,66.23235310540967
6.0,90.0,13.92,-30.11,76.99923627674656
6.0,90.0,14.11,-30.26,82.70020514853191
6.0,90.0,14.3,-30.31,82.15789937683115
6.0,90.0,14.49,-37.52,-80.72463092777066
6.0,90.0,14.68,-30.41,-174.44161875951733
6.0,90.0,14.87,-28.36,172.46509300498303
6.0,90.0,15.06,-28.79,164.1967933848753
6.0,90.0,15.25,-28.41,160.08751598107372
6.0,90.0,15.44,-27.76,160.10853293873268
6.0,90.0,15.63,-28.88,158.96079525516757
6.0,90.0,15.82,-29.14,163.52526857673877
6.0,90.0,16.01,-30.67,158.4954891942027
6.0,90.0,16.2,-30.28,152.21431956131042
6.0,90.0,16.39,-32.92,162.1474869880375
6.0,90.0,16.58,-31.46,141.79094835316965
6.0,90.0,16.77,-33.16,132.9225875740455
6.0,90.0,16.96,-35.38,133.9481848904959
6.0,90.0,17.15,-35.74,130.87460011123545
6.0,90.0,17.34,-38.01,132.36450008527925
6.0,90.0,17.53,-37.89,135.93623263656406
6.0,90.0,17.72,-39.11,140.56511512983394
6.0,90.0,17.91,-39.67,147.81572800422288
6.0,90.0,18.1,-38.36,146.5322761331489
6.0,90.0,18.29,-37.39,153.36117146551493
6.0,90.0,18.48,-36.67,142.19373334153235
6.0,90.0,18.67,-37.14,134.09274874266387
6.0,90.0,18.86,-36.5,124.08064230151075
6.0,90.0,19.05,-36.63,102.56999061188576
6.0,90.0,19.24,-35.0,93.502873579718
6.0,90.0,19.43,-36.03,69.28880142455411
6.0,90.0,19.62,-37.53,40.90106505275576
6.0,90.0,19.81,-38.41,27.006591366002038
6.0,90.0,20.0,-39.7,7.441666611895127
7.0,90.0,1.0,-69.47,72.96730000812614
7.0,90.0,1.19,-71.32,144.417848478625
7.0,90.0,1.38,-41.2,55.26693366284436
7.0,90.0,1.57,-22.21,-13.60373938676371
7.0,90.0,1.76,-18.4,-101.04393907589638
7.0,90.0,1.95,-13.21,178.47992636378223
7.0,90.0,2.14,-16.17,167.72612197149974
7.0,90.0,2.33,-18.09,125.10779051399624
7.0,90.0,2.52,-16.05,136.39882302687175
7.0,90.0,2.71,-18.07,162.42399934761187
7.0,90.0,2.9,-18.17,149.44400683545462
7.0,90.0,3.09,-15.71,148.9728508368097
7.0,90.0,3.28,-19.68,175.10634733206263
7.0,90.0,3.47,-18.45,-170.5317591613506
7.0,90.0,3.66,-17.5,-171.0286152568374
7.0,90.0,3.85,-18.47,-125.10157816032249
7.0,90.0,4.04,-16.78,-140.07737745607062
7.0,90.0,4.23,-16.67,-115.10351338598643
7.0,90.0,4.42,-16.9,-95.06830007268431
7.0,90.0,4.61,-17.55,-86.61817549770664
7.0,90.0,4.8,-16.39,-64.69210341208993
7.0,90.0,4.99,-16.47,-41.422474361091616
7.0,90.0,5.18,-18.35,-39.68110381929289
7.0,90.0,5.37,-17.06,2.1284844520839505
7.0,90.0,5.56,-18.58,15.688706773163144
7.0,90.0,5.75,-18.82,38.02958412166781
7.0,90.0,5.94,-17.96,60.624324699182424
7.0,90.0,6.13,-18.55,83.3490330752502
7.0,90.0,6.32,-19.74,97.38865527878296
7.0,90.0,6.51,-19.35,128.5563085896604
7.0,90.0,6.7,-20.5,149.80240191345655
7.0,90.0,6.89,-19.13,160.27056524916105
7.0,90.0,7.08,-19.5,-171.44783765930305
7.0,90.0,7.27,-20.32,-150.46065620915078
7.0,90.0,7.46,-20.55,-137.60144235512897
7.0,90.0,7.65,-19.42,-111.40677764827996
7.0,90.0,7.84,-21.24,-89.57589755816973
7.0,90.0,8.03,-20.15,-66.97965636379715
7.0,90.0,8.22,-20.42,-45.652692378098095
7.0,90.0,8.41,-20.57,-32.800808292368195
7.0,90.0,8.6,-20.51,-8.887679169213813
7.0,90.0,8.79,-21.43,14.81678315415521
7.0,90.0,8.98,-21.71,30.36646535782763
7.0,90.0,9.17,-22.75,49.25152408880838
7.0,90.0,9.36,-22.74,71.42027421895772
7.0,90.0,9.55,-23.03,87.05122554242021
7.0,90.0,9.74,-23.42,110.3757068600334
7.0,90.0,9.93,-25.03,129.13740280595968
7.0,90.0,10.12,-24.07,143.80868871105673
7.0,90.0,10.31,-24.76,156.70903197684618
7.0,90.0,10.5,-24.7,177.2959827657502
7.0,90.0,10.69,-25.11,-166.7034963783813
7.0,90.0,10.88,-26.25,-151.54275697222783
7.0,90.0,11.07,-26.38,-140.37436575531677
7.0,90.0,11.26,-29.22,-127.09751482336378
7.0,90.0,11.45,-30.44,-72.80365483220338
7.0,90.0,11.64,-27.24,-65.64090656739114
7.0,90.0,11.83,-28.14,-51.28388883546044
7.0,90.0,12.02,-27.88,-35.44394373844691
7.0,90.0,12.21,-26.98,-19.5317671201074
7.0,90.0,12.4,-27.58,-11.433286584345362
7.0,90.0,12.59,-28.44,5.106051143069155
7.0,90.0,12.78,-28.21,12.39489692123098
7.0,90.0,12.97,-31.18,24.977533538874713
7.0,90.0,13.16,-30.49,40.998267811998346
7.0,90.0,13.35,-29.96,59.72238229581747
7.0,90.0,13.54,-29.18,57.67239532524675
7.0,90.0,13.73,-30.04,62.757900234421946
7.0,90.0,13.92,-30.85,73.7246184871338
7.0,90.0,14.11,-31.15,78.60703947763464
7.0,90.0,14.3,-31.25,79.08862755411735
7.0,90.0,14.49,-38.49,-84.42255034567253
7.0,90.0,14.68,-31.4,-178.29081482097604
7.0,90.0,14.87,-29.53,169.17000252322674
7.0,90.0,15.06,-30.01,161.52381315995126
7.0,90.0,15.25,-29.77,157.26600258786158
7.0,90.0,15.44,-29.15,157.7821896639038
7.0,90.0,15.63,-30.44,157.67295006766562
7.0,90.0,15.82,-30.74,162.02135694126656
7.0,90.0,16.01,-32.38,158.46313065895572
7.0,90.0,16.2,-31.91,152.67318564242296
7.0,90.0,16.39,-34.52,164.57380294915478
7.0,90.0,16.58,-33.33,145.00900211822034
7.0,90.0,16.77,-35.05,136.92275929657274
7.0,90.0,16.96,-37.3,139.2875857619843
7.0,90.0,17.15,-37.47,138.95812946405502
7.0,90.0,17.34,-39.5,143.34120843764038
7.0,90.0,17.53,-38.93,147.75998978932063
7.0,90.0,17.72,-39.7,150.23713862411591
7.0,90.0,17.91,-40.05,158.29548692993438
7.0,90.0,18.1,-38.41,156.13103319995858
7.0,90.0,18.29,-37.36,160.42965072015534
7.0,90.0,18.48,-36.44,148.97931277170957
7.0,90.0,18.67,-36.95,136.1235131707566
7.0,90.0,18.86,-36.29,126.50560446242685
7.0,90.0,19.05,-36.64,104.98207599418583
7.0,90.0,19.24,-35.23,95.61417838279867
7.0,90.0,19.43,-36.29,71.9013719744005
7.0,90.0,19.62,-38.06,45.93707436925302
7.0,90.0,19.81,-38.61,33.38489030750586
7.0,90.0,20.0,-39.86,13.655333857983825
8.0,90.0,1.0,-71.05,73.58581846822635
8.0,90.0,1.19,-67.86,125.79311631126818
8.0,90.0,1.38,-41.07,54.28999745553171
8.0,90.0,1.57,-22.23,-14.160674388259991
8.0,90.0,1.76,-18.54,-101.85384997264856
8.0,90.0,1.95,-13.25,177.22217094627348
8.0,90.0,2.14,-16.15,166.64197477350203
8.0,90.0,2.33,-18.18,123.98683984492065
8.0,90.0,2.52,-16.11,136.57813170839714
8.0,90.0,2.71,-18.09,161.41520340316677
8.0,90.0,2.9,-18.32,149.15899968126556
8.0,90.0,3.09,-15.8,147.62711022351576
8.0,90.0,3.28,-19.74,174.4738654976579
8.0,90.0,3.47,-18.53,-171.3090962124173
8.0,90.0,3.66,-17.56,-171.82818549653496
8.0,90.0,3.85,-18.53,-125.95140456214148
8.0,90.0,4.04,-16.85,-140.83539404260173
8.0,90.0,4.23,-16.76,-116.17805399689333
8.0,90.0,4.42,-17.01,-95.59297249745516
8.0,90.0,4.61,-17.68,-87.77136096265593
8.0,90.0,4.8,-16.49,-65.87421027248315
8.0,90.0,4.99,-16.58,-42.88798733048095
8.0,90.0,5.18,-18.47,-40.92981395374761
8.0,90.0,5.37,-17.26,0.3404843798279753
8.0,90.0,5.56,-18.74,13.62919708489471
8.0,90.0,5.75,-18.96,35.940403975417425
8.0,90.0,5.94,-18.11,58.34275888674043
8.0,90.0,6.13,-18.78,80.62570739473638
8.0,90.0,6.32,-19.87,93.75957094686363
8.0,90.0,6.51,-19.59,125.51689854866538
8.0,90.0,6.7,-20.77,146.40604817433012
8.0,90.0,6.89,-19.42,156.46171042204818
8.0,90.0,7.08,-19.71,-175.18182586245322
8.0,90.0,7.27,-20.7,-154.58744503061095
8.0,90.0,7.46,-20.81,-142.17228347683957
8.0,90.0,7.65,-19.79,-115.52374626345234
8.0,90.0,7.84,-21.54,-94.19948557708051
8.0,90.0,8.03,-20.49,-71.10146942369738
8.0,90.0,8.22,-20.83,-49.91703124130991
8.0,90.0,8.41,-20.98,-36.471106372477884
8.0,90.0,8.6,-20.99,-12.909783406930364
8.0,90.0,8.79,-21.96,10.935676872361508
8.0,90.0,8.98,-22.19,26.705530756246596
8.0,90.0,9.17,-23.18,45.2627580365029
8.0,90.0,9.36,-23.23,68.25282206970293
8.0,90.0,9.55,-23.63,84.15849009713124
8.0,90.0,9.74,-23.9,108.0145538438973
8.0,90.0,9.93,-25.62,126.20534495782704
8.0,90.0,10.12,-24.73,141.43188708099626
8.0,90.0,10.31,-25.31,154.47781730885157
8.0,90.0,10.5,-25.4,175.4938133493709
8.0,90.0,10.69,-25.77,-168.86745250835614
8.0,90.0,10.88,-26.95,-153.78237371522832
8.0,90.0,11.07,-27.08,-141.95196665392757
8.0,90.0,11.26,-29.97,-128.92929329166677
8.0,90.0,11.45,-31.28,-74.76957040652836
8.0,90.0,11.64,-28.24,-67.56139585753716
8.0,90.0,11.83,-29.12,-52.55345995443996
8.0,90.0,12.02,-28.87,-36.07837594469817
8.0,90.0,12.21,-27.93,-20.886022831908058
8.0,90.0,12.4,-28.46,-12.550312721043136
8.0,90.0,12.59,-29.2,3.992002339967077
8.0,90.0,12.78,-28.96,10.829833078974142
8.0,90.0,12.97,-31.86,23.031265358777038
8.0,90.0,13.16,-31.17,39.03407226941204
8.0,90.0,13.35,-30.78,56.49544087435768
8.0,90.0,13.54,-29.94,53.83107846727077
8.0,90.0,13.73,-30.88,59.00482871272841
8.0,90.0,13.92,-31.89,70.10149086305078
8.0,90.0,14.11,-32.02,75.2922652555615
8.0,90.0,14.3,-32.33,75.52452280244047
8.0,90.0,14.49,-39.72,-87.98336399696854
8.0,90.0,14.68,-32.66,178.02171293078848
8.0,90.0,14.87,-30.83,166.43956378374443
8.0,90.0,15.06,-31.38,158.9468837893507
8.0,90.0,15.25,-31.43,154.97689253292202
8.0,90.0,15.44,-30.88,156.85934046959736
8.0,90.0,15.63,-32.3,157.14872627344656
8.0,90.0,15.82,-32.65,163.45344722346238
8.0,90.0,16.01,-34.21,161.0350552381092
8.0,90.0,16.2,-33.71,156.535353043435
8.0,90.0,16.39,-36.55,168.82150942063564
8.0,90.0,16.58,-35.24,150.97153436472874
8.0,90.0,16.77,-36.93,144.6651558323836
8.0,90.0,16.96,-39.04,149.98183642386226
8.0,90.0,17.15,-38.49,150.18181629710483
8.0,90.0,17.34,-40.25,155.55615799360973
8.0,90.0,17.53,-39.32,159.3689294978701
8.0,90.0,17.72,-39.83,160.80615411011595
8.0,90.0,17.91,-39.84,165.54386334074908
8.0,90.0,18.1,-38.2,161.75663123601421
8.0,90.0,18.29,-37.11,163.18298560416218
8.0,90.0,18.48,-36.17,149.8964603597088
8.0,90.0,18.67,-37.07,135.72443347776291
8.0,90.0,18.86,-36.7,125.09977852050777
8.0,90.0,19.05,-36.96,103.90293187597474
8.0,90.0,19.24,-35.71,94.62180149956819
8.0,90.0,19.43,-36.77,71.58759316752077
8.0,90.0,19.62,-38.44,47.42518196614865
8.0,90.0,19.81,-39.21,36.34251129235963
8.0,90.0,20.0,-39.78,17.800804735656428
9.0,90.0,1.0,-74.06,59.90784733548628
9.0,90.0,1.19,-66.81,128.81054677274574
9.0,90.0,1.38,-41.35,53.51015642125393
9.0,90.0,1.57,-22.21,-14.698380383886079
9.0,90.0,1.76,-18.69,-102.70597458379304
9.0,90.0,1.95,-13.3,176.22070094580963
9.0,90.0,2.14,-16.16,165.8940716186875
9.0,90.0,2.33,-18.25,122.62445399144273
9.0,90.0,2.52,-16.19,136.41952258554537
9.0,90.0,2.71,-18.13,160.01500484770966
9.0,90.0,2.9,-18.46,148.3058432872794
9.0,90.0,3.09,-15.85,145.7628832944723
9.0,90.0,3.28,-19.82,173.169738214192
9.0,90.0,3.47,-18.68,-173.5770957554986
9.0,90.0,3.66,-17.63,-174.23026608505145
9.0,90.0,3.85,-18.62,-128.40774204516032
9.0,90.0,4.04,-16.94,-143.35488328263006
9.0,90.0,4.23,-16.84,-119.5811908415422
9.0,90.0,4.42,-17.12,-98.1766075146823
9.0,90.0,4.61,-17.85,-90.66405409084837
9.0,90.0,4.8,-16.68,-68.77381444188099
9.0,90.0,4.99,-16.75,-45.88319754030399
9.0,90.0,5.18,-18.58,-43.827620408597774
9.0,90.0,5.37,-17.49,-2.489531268624551
9.0,90.0,5.56,-18.94,10.59936345862993
9.0,90.0,5.75,-19.15,33.733700437969254
9.0,90.0,5.94,-18.34,55.97873885893296
9.0,90.0,6.13,-19.0,78.24105173518305
9.0,90.0,6.32,-20.06,91.64858456705235
9.0,90.0,6.51,-19.87,124.00037515007071
9.0,90.0,6.7,-21.05,144.73051214564288
9.0,90.0,6.89,-19.69,154.52085409853626
9.0,90.0,7.08,-20.01,-176.42966883616486
9.0,90.0,7.27,-21.14,-156.72056822016975
9.0,90.0,7.46,-21.09,-144.15116310994136
9.0,90.0,7.65,-20.19,-116.94800698378508
9.0,90.0,7.84,-21.9,-96.16633952499377
9.0,90.0,8.03,-20.92,-72.35903829698272
9.0,90.0,8.22,-21.28,-50.92373240876554
9.0,90.0,8.41,-21.47,-38.83713679080438
9.0,90.0,8.6,-21.45,-15.471948273807058
9.0,90.0,8.79,-22.46,7.611917703325692
9.0,90.0,8.98,-22.72,23.74609223089729
9.0,90.0,9.17,-23.68,42.839219141151915
9.0,90.0,9.36,-23.85,64.64649710803994
9.0,90.0,9.55,-24.29,80.0282197508562
9.0,90.0,9.74,-24.51,103.57854613050254
9.0,90.0,9.93,-26.3,121.92999117369179
9.0,90.0,10.12,-25.48,135.65522393733823
9.0,90.0,10.31,-26.04,149.40237563185175
9.0,90.0,10.5,-26.2,170.98669873524955
9.0,90.0,10.69,-26.54,-174.19518220522556
9.0,90.0,10.88,-27.85,-158.89431587918003
9.0,90.0,11.07,-27.96,-143.98225816493238
9.0,90.0,11.26,-30.92,-133.5882423872942
9.0,90.0,11.45,-32.19,-79.07633257106897
9.0,90.0,11.64,-29.46,-71.36332792688617
9.0,90.0,11.83,-30.11,-54.98585672704053
9.0,90.0,12.02,-29.91,-38.53730014246295
9.0,90.0,12.21,-28.86,-22.306992693188686
9.0,90.0,12.4,-29.49,-12.85211337655609
9.0,90.0,12.59,-30.13,4.127840782023102
9.0,90.0,12.78,-29.76,10.799083044809368
9.0,90.0,12.97,-32.63,22.349120000302413
9.0,90.0,13.16,-31.83,37.778124035776194
9.0,90.0,13.35,-31.51,54.28338036697585
9.0,90.0,13.54,-30.76,52.72913822085895
9.0,90.0,13.73,-31.65,56.77008595109007
9.0,90.0,13.92,-32.89,67.59352720415126
9.0,90.0,14.11,-32.94,72.84466609581493
9.0,90.0,14.3,-33.61,71.76009102010131
9.0,90.0,14.49,-40.92,-91.22533924205086
9.0,90.0,14.68,-34.11,175.21488836088892
9.0,90.0,14.87,-32.35,163.0657790089914
9.0,90.0,15.06,-33.09,155.88113594206303
9.0,90.0,15.25,-33.13,150.9769404705192
9.0,90.0,15.44,-32.75,155.79822734231152
9.0,90.0,15.63,-34.41,155.8895533360193
9.0,90.0,15.82,-34.68,164.76902366162227
9.0,90.0,16.01,-36.44,163.59863611749043
9.0,90.0,16.2,-35.62,160.614263150676
9.0,90.0,16.39,-38.57,174.9017654940917
9.0,90.0,16.58,-37.08,158.19239363285124
9.0,90.0,16.77,-38.65,152.688745975217
9.0,90.0,16.96,-39.72,161.47465162803962
9.0,90.0,17.15,-39.19,159.78293773663611
9.0,90.0,17.34,-40.4,165.39382552637835
9.0,90.0,17.53,-39.27,167.42258112407367
9.0,90.0,17.72,-39.45,165.09004604900997
9.0,90.0,17.91,-39.72,169.9594164795649
9.0,90.0,18.1,-37.97,164.63183478114533
9.0,90.0,18.29,-36.96,164.45224218577272
9.0,90.0,18.48,-36.17,151.23022804666118
9.0,90.0,18.67,-37.42,136.80865997414173
9.0,90.0,18.86,-37.12,126.29852297963829
9.0,90.0,19.05,-37.76,105.95214923554761
9.0,90.0,19.24,-36.54,98.33117125024063
9.0,90.0,19.43,-37.56,77.52306827949205
9.0,90.0,19.62,-39.08,54.29342864146422
9.0,90.0,19.81,-39.41,43.913031628818864
9.0,90.0,20.0,-39.81,23.851857609922067
10.0,90.0,1.0,-71.74,59.66481661093392
10.0,90.0,1.19,-70.97,112.4757831501854
10.0,90.0,1.38,-41.38,52.53039522811512
10.0,90.0,1.57,-22.2,-15.51633821234318
10.0,90.0,1.76,-18.85,-104.0645985589267
10.0,90.0,1.95,-13.36,174.75011990718798
10.0,90.0,2.14,-16.17,164.6885553685241
10.0,90.0,2.33,-18.36,121.0054502638632
10.0,90.0,2.52,-16.28,135.15254263792156
10.0,90.0,2.71,-18.19,158.5561374649295
10.0,90.0,2.9,-18.61,147.74310412704412
10.0,90.0,3.09,-15.94,144.32592864998583
10.0,90.0,3.28,-19.91,172.43933636288122
10.0,90.0,3.47,-18.84,-174.96012803251773
10.0,90.0,3.66,-17.66,-175.54562046305725
10.0,90.0,3.85,-18.73,-129.51748361132977
10.0,90.0,4.04,-17.07,-144.12864520535743
10.0,90.0,4.23,-16.95,-121.53382149702324
10.0,90.0,4.42,-17.25,-99.16571023609048
10.0,90.0,4.61,-18.03,-92.05658491140876
10.0,90.0,4.8,-16.85,-70.37682871162741
10.0,90.0,4.99,-16.95,-47.758118796249256
10.0,90.0,5.18,-18.7,-45.5856966850908
10.0,90.0,5.37,-17.76,-4.781819460588859
10.0,90.0,5.56,-19.16,8.191582510373749
