# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":1.0,"stop_ghz":20.0,"points":101,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2025-11-21 11:42:24","created_utc":"2025-11-21T16:42:24.109890Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
325.0,90.0,14.11,-70.6,-137.76082902850578
325.0,90.0,14.3,-61.68,-177.9884197674048
325.0,90.0,14.49,-70.05,-53.061330953673355
325.0,90.0,14.68,-65.2,-131.09868991267356
325.0,90.0,14.87,-57.15,178.35531126555225
325.0,90.0,15.06,-62.95,130.59665193939097
325.0,90.0,15.25,-65.33,170.68240784293084
325.0,90.0,15.44,-65.23,-157.9098518151676
325.0,90.0,15.63,-63.43,-169.8129706732547
325.0,90.0,15.82,-63.35,-154.74254079117526
325.0,90.0,16.01,-62.36,-154.5282696262049
325.0,90.0,16.2,-61.0,168.48881011660373
325.0,90.0,16.39,-64.2,169.80597807563242
325.0,90.0,16.58,-63.08,174.62238968810644
325.0,90.0,16.77,-60.57,152.19378218497448
325.0,90.0,16.96,-64.07,157.54882184581652
325.0,90.0,17.15,-59.36,123.06375966556621
325.0,90.0,17.34,-60.09,103.1869151291466
325.0,90.0,17.53,-59.68,102.06024339633214
325.0,90.0,17.72,-62.0,99.44344595447852
325.0,90.0,17.91,-65.0,61.751989565421816
325.0,90.0,18.1,-68.39,56.96460973304706
325.0,90.0,18.29,-73.4,99.93245498213561
325.0,90.0,18.48,-65.38,85.65448441579564
325.0,90.0,18.67,-68.06,56.05629144080028
325.0,90.0,18.86,-66.98,61.14178382474703
325.0,90.0,19.05,-65.44,44.46373099740836
325.0,90.0,19.24,-62.41,-9.038389513132515
325.0,90.0,19.43,-65.57,-27.8922411568833
325.0,90.0,19.62,-68.5,-127.51730418165678
325.0,90.0,19.81,-74.81,-80.95916827503873
325.0,90.0,20.0,-79.2,175.14542347995874
326.0,90.0,1.0,-73.95,-32.35548203717423
326.0,90.0,1.19,-79.4,116.02272855372992
326.0,90.0,1.38,-59.78,10.624984519816678
326.0,90.0,1.57,-38.55,-96.21906511697345
326.0,90.0,1.76,-40.71,146.02229895147764
326.0,90.0,1.95,-27.94,78.83076916927969
326.0,90.0,2.14,-41.96,25.443843730733867
326.0,90.0,2.33,-36.43,-45.72519105109043
326.0,90.0,2.52,-45.28,-137.22475790138492
326.0,90.0,2.71,-45.75,-80.5506212792059
326.0,90.0,2.9,-40.82,-167.09534275041813
326.0,90.0,3.09,-41.31,-174.1718565032777
326.0,90.0,3.28,-38.61,-132.02880441448517
326.0,90.0,3.47,-40.47,173.16908156697036
326.0,90.0,3.66,-39.15,-154.05662581745707
326.0,90.0,3.85,-38.87,-157.23581309447496
326.0,90.0,4.04,-40.4,-170.3381272725292
326.0,90.0,4.23,-40.27,-140.83496972336408
326.0,90.0,4.42,-40.69,-127.41046531052396
326.0,90.0,4.61,-43.75,-128.29419288250534
326.0,90.0,4.8,-39.77,-101.85281657955962
326.0,90.0,4.99,-41.15,-93.02670246897816
326.0,90.0,5.18,-40.56,-83.56301794507928
326.0,90.0,5.37,-41.45,-97.28175520103851
326.0,90.0,5.56,-45.6,-53.160575491219674
326.0,90.0,5.75,-50.13,-41.493302414314414
326.0,90.0,5.94,-49.18,-22.291974097027932
326.0,90.0,6.13,-47.43,10.355748598128303
326.0,90.0,6.32,-50.23,1.0993262380077806
326.0,90.0,6.51,-49.24,59.327279011844325
326.0,90.0,6.7,-49.58,50.78270620506435
326.0,90.0,6.89,-55.95,16.383466076888592
326.0,90.0,7.08,-59.0,71.16185165162035
326.0,90.0,7.27,-57.84,117.91393706194373
326.0,90.0,7.46,-61.24,124.37318003945262
326.0,90.0,7.65,-55.83,145.40712924499235
326.0,90.0,7.84,-61.92,87.57022461708928
326.0,90.0,8.03,-64.69,-59.22159925344806
326.0,90.0,8.22,-59.12,126.35905195803426
326.0,90.0,8.41,-58.21,63.212619136917915
326.0,90.0,8.6,-54.94,83.40375594025278
326.0,90.0,8.79,-56.27,85.09284539672639
326.0,90.0,8.98,-55.65,94.46370831895797
326.0,90.0,9.17,-53.39,97.85682985116101
326.0,90.0,9.36,-53.16,112.75813881434335
326.0,90.0,9.55,-51.8,134.11950383398653
326.0,90.0,9.74,-48.64,136.62079577561963
326.0,90.0,9.93,-53.76,139.06170235126186
326.0,90.0,10.12,-51.58,167.222511081381
326.0,90.0,10.31,-48.7,166.41581705456218
326.0,90.0,10.5,-51.96,172.8009767207379
326.0,90.0,10.69,-50.01,-168.3536645336474
326.0,90.0,10.88,-50.58,-178.04711614239307
326.0,90.0,11.07,-52.94,-167.98710110418426
326.0,90.0,11.26,-55.39,-158.77222228091557
326.0,90.0,11.45,-56.74,-105.80221450849385
326.0,90.0,11.64,-56.02,-106.90050945822628
326.0,90.0,11.83,-55.08,-88.64607392996089
326.0,90.0,12.02,-54.74,-90.3658548725826
326.0,90.0,12.21,-54.94,-85.32781167374618
326.0,90.0,12.4,-59.07,-82.03286438785827
326.0,90.0,12.59,-56.52,-56.61411742518759
326.0,90.0,12.78,-56.58,-66.14142658784336
326.0,90.0,12.97,-61.62,-58.449002196445306
326.0,90.0,13.16,-63.86,-84.33455887100044
326.0,90.0,13.35,-72.22,-46.54151945556988
326.0,90.0,13.54,-65.48,23.91464783253962
326.0,90.0,13.73,-73.73,-18.89376684642861
326.0,90.0,13.92,-81.99,-84.35841081943552
326.0,90.0,14.11,-69.93,-67.52630749274459
326.0,90.0,14.3,-65.5,-169.55050463665174
326.0,90.0,14.49,-67.16,-76.47831929170003
326.0,90.0,14.68,-71.88,-106.5035459152799
326.0,90.0,14.87,-58.95,-160.90716492044942
326.0,90.0,15.06,-62.77,150.40431565149748
326.0,90.0,15.25,-72.76,-168.77738055864847
326.0,90.0,15.44,-71.04,-172.30578296736192
326.0,90.0,15.63,-64.68,-161.87665857516765
326.0,90.0,15.82,-66.47,158.6571270799198
326.0,90.0,16.01,-67.8,-113.50273593664224
326.0,90.0,16.2,-63.41,-172.87153542555853
326.0,90.0,16.39,-66.53,-173.55701744299313
326.0,90.0,16.58,-61.66,-137.22382162773332
326.0,90.0,16.77,-60.08,173.2258610660085
326.0,90.0,16.96,-60.7,-177.48272749205498
326.0,90.0,17.15,-59.07,152.69543958092723
326.0,90.0,17.34,-61.72,121.73657505468046
326.0,90.0,17.53,-61.81,123.8347195946149
326.0,90.0,17.72,-63.37,106.3873152407045
326.0,90.0,17.91,-65.55,98.2086762620938
326.0,90.0,18.1,-68.2,93.29581790298342
326.0,90.0,18.29,-71.27,140.48145977917002
326.0,90.0,18.48,-66.67,94.95213542388528
326.0,90.0,18.67,-62.36,71.20236949044774
326.0,90.0,18.86,-67.64,67.48156097847593
326.0,90.0,19.05,-65.73,67.98365287267002
326.0,90.0,19.24,-61.58,27.58913216633666
326.0,90.0,19.43,-65.11,-17.79467405192269
326.0,90.0,19.62,-71.43,-42.552968059868086
326.0,90.0,19.81,-77.38,-112.61134135580976
326.0,90.0,20.0,-71.55,-75.22181610242357
327.0,90.0,1.0,-70.12,82.60246807680306
327.0,90.0,1.19,-73.12,132.45728033999004
327.0,90.0,1.38,-60.55,7.770568562324743
327.0,90.0,1.57,-38.53,-94.07640983325
327.0,90.0,1.76,-40.45,150.89643028630172
327.0,90.0,1.95,-27.84,80.81155386654937
327.0,90.0,2.14,-41.61,33.12051722660565
327.0,90.0,2.33,-36.15,-41.509705157002635
327.0,90.0,2.52,-45.15,-135.7272827261053
327.0,90.0,2.71,-46.66,-71.09495685335601
327.0,90.0,2.9,-41.0,-160.9384561772276
327.0,90.0,3.09,-41.32,-172.73005474981184
327.0,90.0,3.28,-38.43,-127.08566138585427
327.0,90.0,3.47,-40.93,178.12501761536328
327.0,90.0,3.66,-38.76,-146.87250921823576
327.0,90.0,3.85,-38.82,-152.21316940233436
327.0,90.0,4.04,-40.87,-164.1900427880409
327.0,90.0,4.23,-39.63,-134.47411014216857
327.0,90.0,4.42,-40.74,-121.08526990430579
327.0,90.0,4.61,-43.27,-121.29497888819137
327.0,90.0,4.8,-39.62,-96.84960883854995
327.0,90.0,4.99,-41.05,-86.71252082733832
327.0,90.0,5.18,-40.29,-77.84870326649768
327.0,90.0,5.37,-41.51,-89.20390966380918
327.0,90.0,5.56,-46.94,-43.969840923184016
327.0,90.0,5.75,-48.59,-17.677326922253148
327.0,90.0,5.94,-48.97,-11.233323262760427
327.0,90.0,6.13,-46.86,25.37998676654015
327.0,90.0,6.32,-49.48,13.288076755123392
327.0,90.0,6.51,-48.8,68.73544680000114
327.0,90.0,6.7,-49.46,64.01914231282697
327.0,90.0,6.89,-54.79,45.88734237137826
327.0,90.0,7.08,-55.9,105.92845392770042
327.0,90.0,7.27,-58.35,117.73362932253382
327.0,90.0,7.46,-61.46,167.2880775775921
327.0,90.0,7.65,-53.66,158.4257624850997
327.0,90.0,7.84,-62.55,93.25887931687978
327.0,90.0,8.03,-64.67,-100.18857260978051
327.0,90.0,8.22,-56.47,160.56257429200747
327.0,90.0,8.41,-57.99,62.952385443913485
327.0,90.0,8.6,-60.42,91.38544734698687
327.0,90.0,8.79,-59.38,88.12077722722314
327.0,90.0,8.98,-58.74,111.76361092394728
327.0,90.0,9.17,-53.54,113.55018780403937
327.0,90.0,9.36,-55.53,134.63137813577188
327.0,90.0,9.55,-54.47,147.0815628534673
327.0,90.0,9.74,-49.31,151.7104892368725
327.0,90.0,9.93,-53.61,146.50404231095897
327.0,90.0,10.12,-51.81,-171.23120515688893
327.0,90.0,10.31,-49.03,-178.14634919600223
327.0,90.0,10.5,-51.87,-173.37081410992127
327.0,90.0,10.69,-50.49,-155.44195216034606
327.0,90.0,10.88,-50.27,-158.46946715932694
327.0,90.0,11.07,-53.2,-152.87082448699925
327.0,90.0,11.26,-54.92,-130.68276344084933
327.0,90.0,11.45,-55.69,-87.82004070858825
327.0,90.0,11.64,-54.89,-93.05676168944375
327.0,90.0,11.83,-55.31,-73.742794596321
327.0,90.0,12.02,-54.34,-68.77268532250554
327.0,90.0,12.21,-53.96,-55.40241760161803
327.0,90.0,12.4,-56.32,-46.267218338315665
327.0,90.0,12.59,-57.2,-25.17823963244638
327.0,90.0,12.78,-57.36,-47.08921455266925
327.0,90.0,12.97,-61.91,-37.099332593146464
327.0,90.0,13.16,-64.73,-36.045981479901656
327.0,90.0,13.35,-64.68,23.52931985859508
327.0,90.0,13.54,-63.08,24.497114628388164
327.0,90.0,13.73,-61.34,5.983867993857522
327.0,90.0,13.92,-67.04,26.15207489915451
327.0,90.0,14.11,-62.01,8.270385048046776
327.0,90.0,14.3,-72.68,-138.99280820949352
327.0,90.0,14.49,-80.04,-30.13264164303585
327.0,90.0,14.68,-71.94,-59.384156208831996
327.0,90.0,14.87,-62.2,-150.35631215022406
327.0,90.0,15.06,-63.09,152.78521141485825
327.0,90.0,15.25,-71.45,-174.80229463433562
327.0,90.0,15.44,-62.08,-172.86230392228103
327.0,90.0,15.63,-65.28,-144.032348153594
327.0,90.0,15.82,-67.48,162.35782979596556
327.0,90.0,16.01,-76.6,-142.47181294998603
327.0,90.0,16.2,-66.45,-147.2094082894018
327.0,90.0,16.39,-66.17,-164.6997222909614
327.0,90.0,16.58,-64.14,-129.8033429008896
327.0,90.0,16.77,-60.78,-174.39828447396678
327.0,90.0,16.96,-61.55,-161.0042131086755
327.0,90.0,17.15,-59.98,173.38720361857625
327.0,90.0,17.34,-63.65,149.7429399672993
327.0,90.0,17.53,-60.79,142.01970872853516
327.0,90.0,17.72,-62.53,126.49387153057111
327.0,90.0,17.91,-71.16,133.49287517201927
327.0,90.0,18.1,-67.79,171.6033381460208
327.0,90.0,18.29,-63.04,142.93911695785397
327.0,90.0,18.48,-68.57,124.80041917029422
327.0,90.0,18.67,-64.53,121.28883980716905
327.0,90.0,18.86,-65.56,134.18003304432
327.0,90.0,19.05,-62.66,72.55471496636362
327.0,90.0,19.24,-61.14,49.61234519448194
327.0,90.0,19.43,-68.38,6.116644630461943
327.0,90.0,19.62,-66.23,-19.767088259237692
327.0,90.0,19.81,-65.97,-21.490599282433163
327.0,90.0,20.0,-72.89,-110.8451825651011
328.0,90.0,1.0,-71.31,71.81332980776637
328.0,90.0,1.19,-72.35,127.4952080529242
328.0,90.0,1.38,-61.37,-5.544886784105368
328.0,90.0,1.57,-38.48,-91.16426149260174
328.0,90.0,1.76,-39.94,154.63743722903078
328.0,90.0,1.95,-27.8,83.17111049136413
328.0,90.0,2.14,-41.43,39.244379406511825
328.0,90.0,2.33,-35.87,-37.30389688124126
328.0,90.0,2.52,-45.38,-131.57986733642358
328.0,90.0,2.71,-47.33,-56.25325216879132
328.0,90.0,2.9,-41.25,-154.5763277699224
328.0,90.0,3.09,-41.54,-171.60736650450156
328.0,90.0,3.28,-38.37,-124.08488544180527
328.0,90.0,3.47,-41.37,-177.46121862259523
328.0,90.0,3.66,-38.26,-142.19264419685595
328.0,90.0,3.85,-39.06,-145.51714447914026
328.0,90.0,4.04,-40.93,-157.31703107083334
328.0,90.0,4.23,-38.98,-130.488977361484
328.0,90.0,4.42,-40.63,-115.63918964152778
328.0,90.0,4.61,-42.49,-115.98473055248908
328.0,90.0,4.8,-39.57,-91.69409337801781
328.0,90.0,4.99,-41.24,-78.86488569586267
328.0,90.0,5.18,-40.13,-74.73923221567891
328.0,90.0,5.37,-41.56,-82.79384309610519
328.0,90.0,5.56,-47.27,-33.453237598370954
328.0,90.0,5.75,-46.25,-5.494254624697823
328.0,90.0,5.94,-48.07,1.1510957270588498
328.0,90.0,6.13,-46.12,36.26407271285509
328.0,90.0,6.32,-48.5,21.03942071733164
328.0,90.0,6.51,-48.33,72.40932725207938
328.0,90.0,6.7,-48.83,77.69319749799148
328.0,90.0,6.89,-54.76,69.7488252067394
328.0,90.0,7.08,-53.63,122.7265906126278
328.0,90.0,7.27,-56.83,115.69948876655188
328.0,90.0,7.46,-55.22,-174.83579126073437
328.0,90.0,7.65,-51.37,164.9890838369219
328.0,90.0,7.84,-63.75,99.63342751074478
328.0,90.0,8.03,-60.08,-102.04957505160782
328.0,90.0,8.22,-54.18,-173.23245877900405
328.0,90.0,8.41,-61.05,53.44099836779106
328.0,90.0,8.6,-65.98,118.64908167914015
328.0,90.0,8.79,-62.33,102.43516828566578
328.0,90.0,8.98,-63.73,127.1069743492153
328.0,90.0,9.17,-54.11,122.94465654928239
328.0,90.0,9.36,-58.71,144.34078507659052
328.0,90.0,9.55,-54.4,164.65373842715914
328.0,90.0,9.74,-50.03,160.80804822226426
328.0,90.0,9.93,-55.75,159.54658327520198
328.0,90.0,10.12,-52.16,-152.0167564027936
328.0,90.0,10.31,-49.68,-164.2861233093882
328.0,90.0,10.5,-50.83,-157.05873567185108
328.0,90.0,10.69,-50.9,-141.70750369932634
328.0,90.0,10.88,-50.49,-140.79687162074862
328.0,90.0,11.07,-54.15,-142.83709050685093
328.0,90.0,11.26,-54.71,-111.96895758117596
328.0,90.0,11.45,-55.48,-75.12955173084232
328.0,90.0,11.64,-54.77,-74.44635935260024
328.0,90.0,11.83,-54.71,-52.253562969003326
328.0,90.0,12.02,-53.55,-49.793380959944066
328.0,90.0,12.21,-52.07,-47.46792471033377
328.0,90.0,12.4,-54.89,-41.44061298805102
328.0,90.0,12.59,-56.41,-22.795842192881782
328.0,90.0,12.78,-55.23,-24.143002655777735
328.0,90.0,12.97,-59.77,-27.73124712421673
328.0,90.0,13.16,-60.01,6.362763102391519
328.0,90.0,13.35,-61.89,26.333884501944116
328.0,90.0,13.54,-58.59,35.78321904582565
328.0,90.0,13.73,-58.61,26.59268377809232
328.0,90.0,13.92,-63.41,40.6809416354435
328.0,90.0,14.11,-63.72,37.96086120348548
328.0,90.0,14.3,-68.49,-10.834018475782564
328.0,90.0,14.49,-81.28,-95.40947669596578
328.0,90.0,14.68,-68.9,59.53584380320258
328.0,90.0,14.87,-65.88,-123.81256193413823
328.0,90.0,15.06,-65.16,155.17260325265778
328.0,90.0,15.25,-70.07,166.4327042081432
328.0,90.0,15.44,-66.64,-159.42018740940205
328.0,90.0,15.63,-70.29,175.35981040317287
328.0,90.0,15.82,-65.71,-150.72716867637
328.0,90.0,16.01,-71.8,91.70690860412616
328.0,90.0,16.2,-69.76,171.46582006235107
328.0,90.0,16.39,-71.12,-176.85537019838523
328.0,90.0,16.58,-65.39,-111.4881425830522
328.0,90.0,16.77,-64.41,-146.00210679302154
328.0,90.0,16.96,-61.07,-136.74144682846466
328.0,90.0,17.15,-60.72,-173.65934579284948
328.0,90.0,17.34,-63.61,178.20738236447934
328.0,90.0,17.53,-62.03,166.74139012013248
328.0,90.0,17.72,-63.47,146.66562563045917
328.0,90.0,17.91,-68.95,171.62820409211346
328.0,90.0,18.1,-64.78,158.59437433034398
328.0,90.0,18.29,-63.27,177.77871513292516
328.0,90.0,18.48,-68.11,152.43826966823264
328.0,90.0,18.67,-62.58,149.59020458169076
328.0,90.0,18.86,-69.34,140.04429041834274
328.0,90.0,19.05,-61.43,110.77988521075349
328.0,90.0,19.24,-62.28,94.04398398622303
328.0,90.0,19.43,-63.37,54.7507343352859
328.0,90.0,19.62,-63.32,26.823339629931294
328.0,90.0,19.81,-64.49,5.878971618658885
328.0,90.0,20.0,-66.04,-23.974961093368027
329.0,90.0,1.0,-93.59,89.80444967201765
329.0,90.0,1.19,-69.86,98.5255869970263
329.0,90.0,1.38,-62.45,-2.8846211395399775
329.0,90.0,1.57,-38.52,-88.0734901857297
329.0,90.0,1.76,-39.61,158.6633345216538
329.0,90.0,1.95,-27.77,85.85430525882539
329.0,90.0,2.14,-41.3,45.78997723059134
329.0,90.0,2.33,-35.68,-33.063885811601985
329.0,90.0,2.52,-45.82,-128.5083178602568
329.0,90.0,2.71,-47.26,-44.40993750517104
329.0,90.0,2.9,-41.41,-149.10155535450997
329.0,90.0,3.09,-42.3,-173.73698300493308
329.0,90.0,3.28,-38.1,-122.32769804271511
329.0,90.0,3.47,-42.36,-169.64718210085488
329.0,90.0,3.66,-38.15,-136.82150981864726
329.0,90.0,3.85,-39.06,-138.72637768255598
329.0,90.0,4.04,-41.23,-151.826948442509
329.0,90.0,4.23,-38.52,-125.0301947328479
329.0,90.0,4.42,-40.74,-108.55794206627793
329.0,90.0,4.61,-42.16,-112.81860797998038
329.0,90.0,4.8,-39.68,-84.57394742641075
329.0,90.0,4.99,-41.09,-70.91893834116429
329.0,90.0,5.18,-40.19,-70.10440079601743
329.0,90.0,5.37,-42.33,-75.69357750173279
329.0,90.0,5.56,-48.25,-18.79551953640792
329.0,90.0,5.75,-45.05,-0.7501326719326147
329.0,90.0,5.94,-47.27,16.755003527467647
329.0,90.0,6.13,-45.45,46.90249422418448
329.0,90.0,6.32,-48.56,32.1900317992072
329.0,90.0,6.51,-47.41,84.71645321083287
329.0,90.0,6.7,-48.03,89.00323024198019
329.0,90.0,6.89,-53.28,87.10396157396035
329.0,90.0,7.08,-51.0,128.19544902403834
329.0,90.0,7.27,-58.04,134.4329382146051
329.0,90.0,7.46,-52.39,-166.05486562524527
329.0,90.0,7.65,-50.74,175.6571825481942
329.0,90.0,7.84,-66.99,-158.32156134148676
329.0,90.0,8.03,-55.67,-102.64773412343223
329.0,90.0,8.22,-53.57,-157.75620230665731
329.0,90.0,8.41,-61.68,59.806699335136265
329.0,90.0,8.6,-67.78,-65.10537253306423
329.0,90.0,8.79,-70.56,114.90619479740701
329.0,90.0,8.98,-70.38,162.9364907268213
329.0,90.0,9.17,-54.78,132.43663115077442
329.0,90.0,9.36,-60.67,130.5049503348072
329.0,90.0,9.55,-56.5,-175.10408467921073
329.0,90.0,9.74,-51.05,171.71068657088915
329.0,90.0,9.93,-56.35,-176.2607953536532
329.0,90.0,10.12,-52.58,-142.40417050707015
329.0,90.0,10.31,-49.51,-150.3768268982266
329.0,90.0,10.5,-52.03,-148.5599396858193
329.0,90.0,10.69,-52.01,-122.68056824686423
329.0,90.0,10.88,-50.69,-129.89107524371389
329.0,90.0,11.07,-55.2,-112.71807244495159
329.0,90.0,11.26,-54.6,-93.20413274178665
329.0,90.0,11.45,-54.82,-54.91216486469432
329.0,90.0,11.64,-53.4,-51.87658927088594
329.0,90.0,11.83,-53.53,-31.46707653916569
329.0,90.0,12.02,-52.06,-33.846958959952325
329.0,90.0,12.21,-52.0,-34.10431419055055
329.0,90.0,12.4,-53.55,-25.0681494725348
329.0,90.0,12.59,-55.88,-13.438995734078514
329.0,90.0,12.78,-54.42,-9.924492550485242
329.0,90.0,12.97,-59.14,3.858175941714554
329.0,90.0,13.16,-58.97,18.66435066568621
329.0,90.0,13.35,-60.41,38.51514643743387
329.0,90.0,13.54,-56.03,43.07950212929989
329.0,90.0,13.73,-57.22,26.527512339302636
329.0,90.0,13.92,-62.38,44.96922510014381
329.0,90.0,14.11,-61.9,45.69337801455632
329.0,90.0,14.3,-63.17,11.006680982664301
329.0,90.0,14.49,-67.36,-173.1367432403667
329.0,90.0,14.68,-65.11,107.94673590473066
329.0,90.0,14.87,-92.2,99.98421800066289
329.0,90.0,15.06,-67.64,171.5289475710769
329.0,90.0,15.25,-69.82,168.7995041782876
329.0,90.0,15.44,-72.48,175.67708339735
329.0,90.0,15.63,-67.63,-157.48666201206936
329.0,90.0,15.82,-62.1,-165.8921205173929
329.0,90.0,16.01,-72.51,122.17279125168477
329.0,90.0,16.2,-69.28,-153.0111857857117
329.0,90.0,16.39,-78.29,178.98423360009096
329.0,90.0,16.58,-68.66,-147.8367886517953
329.0,90.0,16.77,-70.64,-98.61136340878681
329.0,90.0,16.96,-64.95,-112.97792539958034
329.0,90.0,17.15,-62.4,-158.53398632357158
329.0,90.0,17.34,-63.19,-163.90843080560626
329.0,90.0,17.53,-63.53,-163.7807639329854
329.0,90.0,17.72,-64.46,147.15887793926885
329.0,90.0,17.91,-64.64,-165.72304626434996
329.0,90.0,18.1,-67.18,-163.429621598593
329.0,90.0,18.29,-63.79,151.90668619954815
329.0,90.0,18.48,-63.14,157.60089299550967
329.0,90.0,18.67,-61.42,152.62424702914976
329.0,90.0,18.86,-62.26,134.94789514217658
329.0,90.0,19.05,-62.12,124.47583392668176
329.0,90.0,19.24,-61.43,125.19709135163706
329.0,90.0,19.43,-62.75,76.21772308460535
329.0,90.0,19.62,-67.33,43.32207978191495
329.0,90.0,19.81,-64.61,7.619628517575273
329.0,90.0,20.0,-66.89,-10.261259342679738
330.0,90.0,1.0,-80.46,65.66464857093277
330.0,90.0,1.19,-72.09,93.12100808489146
330.0,90.0,1.38,-61.99,19.598869715984716
330.0,90.0,1.57,-38.7,-84.39023199622943
330.0,90.0,1.76,-39.19,162.87842764400486
330.0,90.0,1.95,-27.79,88.29627092316541
330.0,90.0,2.14,-41.03,51.605298061302285
330.0,90.0,2.33,-35.4,-28.99059644796635
330.0,90.0,2.52,-46.37,-128.5235459979666
330.0,90.0,2.71,-47.36,-32.49750018474451
330.0,90.0,2.9,-41.77,-141.88426627724064
330.0,90.0,3.09,-42.98,-174.85785072245733
330.0,90.0,3.28,-38.09,-119.22690103430487
330.0,90.0,3.47,-43.12,-161.40637052714155
330.0,90.0,3.66,-38.11,-132.75998623984364
330.0,90.0,3.85,-39.19,-132.2870514949397
330.0,90.0,4.04,-41.28,-143.888798762013
330.0,90.0,4.23,-38.46,-120.83552408568404
330.0,90.0,4.42,-40.9,-102.7730726231451
330.0,90.0,4.61,-41.84,-108.91308114133005
330.0,90.0,4.8,-39.89,-76.97986019388084
330.0,90.0,4.99,-40.81,-62.044185077791056
330.0,90.0,5.18,-40.4,-65.51523268737056
330.0,90.0,5.37,-43.5,-65.51125235262884
330.0,90.0,5.56,-48.15,-8.03189819314648
330.0,90.0,5.75,-44.31,7.673362618217559
330.0,90.0,5.94,-46.06,30.336104037069553
330.0,90.0,6.13,-44.54,55.24935814257575
330.0,90.0,6.32,-47.51,44.13949577221472
330.0,90.0,6.51,-46.38,92.49504002843669
330.0,90.0,6.7,-47.35,98.76195531112151
330.0,90.0,6.89,-51.23,100.05532392578105
330.0,90.0,7.08,-49.27,138.49682147127876
330.0,90.0,7.27,-57.45,151.61949872617586
330.0,90.0,7.46,-50.73,-163.51066645130186
330.0,90.0,7.65,-50.77,-170.01977840529898
330.0,90.0,7.84,-59.22,-146.51237642710925
330.0,90.0,8.03,-52.87,-97.36559042665596
330.0,90.0,8.22,-53.41,-150.32298536579728
330.0,90.0,8.41,-64.83,29.63464593882707
330.0,90.0,8.6,-58.11,-76.42804659612798
330.0,90.0,8.79,-73.09,120.42824262937016
330.0,90.0,8.98,-75.45,-28.146805915551816
330.0,90.0,9.17,-57.48,134.6712419667355
330.0,90.0,9.36,-62.7,128.12155676521164
330.0,90.0,9.55,-58.04,-163.89408918562893
330.0,90.0,9.74,-51.87,177.74185474936093
330.0,90.0,9.93,-56.26,-158.91453660564756
330.0,90.0,10.12,-54.74,-132.81924316540372
330.0,90.0,10.31,-50.67,-139.33900208513714
330.0,90.0,10.5,-53.28,-135.20526285546163
330.0,90.0,10.69,-51.86,-113.89173827589082
330.0,90.0,10.88,-52.99,-116.29623484762247
330.0,90.0,11.07,-54.83,-94.29302394577198
330.0,90.0,11.26,-54.86,-78.03329484733524
330.0,90.0,11.45,-53.8,-48.869912440897096
330.0,90.0,11.64,-52.85,-43.315087046626154
330.0,90.0,11.83,-52.41,-18.833493094603284
330.0,90.0,12.02,-52.12,-26.624670085219385
330.0,90.0,12.21,-51.77,-13.501273687502088
330.0,90.0,12.4,-51.87,-18.533661809709272
330.0,90.0,12.59,-55.59,7.5265577748368875
330.0,90.0,12.78,-53.45,7.623064437529554
330.0,90.0,12.97,-57.86,19.166098605168077
330.0,90.0,13.16,-58.27,22.9201185545066
330.0,90.0,13.35,-57.02,65.58635896379816
330.0,90.0,13.54,-55.2,57.12503062597296
330.0,90.0,13.73,-56.01,39.413320013997485
